glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity,mean_intensity,variance,entropy,lbp_bin_0,lbp_bin_1,lbp_bin_2,lbp_bin_3,lbp_bin_4,lbp_bin_5,lbp_bin_6,lbp_bin_7,lbp_bin_8,lbp_bin_9,region_area,region_perimeter,major_axis_length,minor_axis_length,label,class
50.71679,0.9882434,0.49776962,0.6067714,38.08879,2154.2117,6.993329,0.0033569336,0.012268066,0.012466431,0.07846069,0.21543884,0.10160828,0.028274536,0.0155181885,0.51701355,0.015594482,21974.0,3988.437,217.98363,186.48883,0,Control
39.843872,0.98714226,0.50698495,0.6216706,32.304535,1547.456,6.6576014,0.0038452148,0.012145996,0.012756348,0.075653076,0.20184326,0.102874756,0.031204224,0.01574707,0.5262604,0.017669678,22416.0,3772.3,226.88878,183.10855,0,Control
24.028002,0.9833315,0.52612334,0.6823733,20.318146,719.5635,5.943511,0.0033416748,0.012619019,0.008865356,0.06599426,0.1726532,0.10810852,0.035629272,0.019088745,0.5551758,0.01852417,20465.0,3111.6704,224.84013,174.31728,0,Control
73.113266,0.9887246,0.50610954,0.6089566,45.426117,3237.5898,7.0377326,0.0038757324,0.012771606,0.013717651,0.07763672,0.20376587,0.09768677,0.03161621,0.015853882,0.52490234,0.018173218,22349.0,3352.6594,231.47952,180.78873,0,Control
54.17632,0.9871885,0.5207185,0.6323084,35.6239,2111.0864,6.666286,0.0033416748,0.0137786865,0.012542725,0.06965637,0.19883728,0.09655762,0.030883789,0.016296387,0.5410309,0.017074585,21768.0,3588.4949,220.48135,184.86029,0,Control
57.119026,0.9856691,0.5108154,0.6164592,32.96759,1989.3372,6.870605,0.00390625,0.012023926,0.013519287,0.07447815,0.20742798,0.09921265,0.02885437,0.01373291,0.5313721,0.015472412,18068.0,4076.568,224.24097,177.17569,0,Control
76.29639,0.99013126,0.52080905,0.6021977,49.51596,3860.0676,7.0707507,0.0035552979,0.010620117,0.014373779,0.07582092,0.21617126,0.090164185,0.027297974,0.012039185,0.53611755,0.013839722,18861.0,3986.295,217.97249,180.24696,0,Control
25.602757,0.9820256,0.48561576,0.65343964,21.51625,711.2361,6.377108,0.0035705566,0.012619019,0.010910034,0.06991577,0.19186401,0.118392944,0.03691101,0.02003479,0.51646423,0.019317627,22382.0,4047.8228,226.72897,184.48824,0,Control
31.91348,0.9843887,0.477853,0.6497136,27.22557,1021.04407,6.513268,0.0031585693,0.01222229,0.009124756,0.07467651,0.19241333,0.11997986,0.03878784,0.021392822,0.5089264,0.019317627,25792.0,2880.3262,238.71869,185.32593,0,Control
85.44332,0.98873204,0.5278231,0.613104,48.33284,3785.775,6.93556,0.003829956,0.012329102,0.012802124,0.07409668,0.20567322,0.089645386,0.028335571,0.013626099,0.5446625,0.01499939,21654.0,3619.0806,233.1553,177.98643,0,Control
56.172028,0.988276,0.50656456,0.62537134,40.44127,2392.6523,6.80443,0.0036468506,0.012756348,0.013137817,0.07395935,0.20040894,0.10261536,0.03224182,0.016067505,0.5275879,0.017578125,23578.0,3361.103,234.49802,185.48282,0,Control
41.446907,0.98846704,0.5149864,0.6342952,33.235764,1794.2062,6.6396103,0.0032806396,0.011856079,0.011505127,0.07183838,0.20259094,0.09864807,0.02986145,0.016143799,0.53700256,0.01727295,21497.0,3701.762,225.99036,183.49579,0,Control
48.53756,0.9894584,0.4863359,0.6165041,40.840744,2299.7395,6.9738326,0.0035095215,0.013336182,0.012496948,0.07577515,0.20524597,0.11022949,0.034332275,0.017288208,0.5097656,0.01802063,24185.0,3165.907,230.91534,190.98131,0,Control
48.53756,0.9894584,0.4863359,0.6165041,40.840744,2299.7395,6.9738326,0.0035095215,0.013336182,0.012496948,0.07577515,0.20524597,0.11022949,0.034332275,0.017288208,0.5097656,0.01802063,24185.0,3165.907,230.91534,190.98131,0,Control
46.271446,0.986072,0.49894196,0.61213166,31.17096,1658.4196,6.8740497,0.0038757324,0.0126953125,0.01461792,0.07901001,0.20529175,0.09867859,0.03215027,0.015975952,0.52059937,0.017105103,21629.0,4067.1477,234.90103,178.98735,0,Control
55.243046,0.9857113,0.5083739,0.6210601,34.834274,1930.3032,6.823439,0.0035705566,0.0134887695,0.012786865,0.072631836,0.20179749,0.09950256,0.030822754,0.016983032,0.5293884,0.01902771,21350.0,4045.556,226.46037,180.2196,0,Control
43.193382,0.9933839,0.18389346,0.46149036,50.18045,3260.6155,8.854994,0.007247925,0.021697998,0.020507812,0.1723938,0.26550293,0.1739502,0.057434082,0.036361694,0.21289062,0.03201294,24638.0,2826.048,233.0976,188.85825,0,Control
43.6786,0.99434,0.18397585,0.46157396,53.197556,3853.753,8.961129,0.0068511963,0.020233154,0.01966858,0.16854858,0.2731781,0.17648315,0.055252075,0.036575317,0.2118988,0.031311035,22072.0,3279.1091,229.4845,188.40755,0,Control
30.682674,0.9925717,0.18410583,0.4783732,38.49507,2062.3757,8.544569,0.0074920654,0.023925781,0.021987915,0.16835022,0.25231934,0.17903137,0.061401367,0.038864136,0.21209717,0.03453064,23764.0,3040.5222,234.02702,185.65047,0,Control
25.71515,0.99354064,0.17804821,0.47714892,38.796127,1988.1335,8.625717,0.007888794,0.024108887,0.022033691,0.16786194,0.2501831,0.18284607,0.061553955,0.03907776,0.2077179,0.036727905,24307.0,3045.4277,229.111,192.52365,0,Control
15.113894,0.99085647,0.18561588,0.5078091,23.011627,824.99866,8.084261,0.008377075,0.024215698,0.022781372,0.17544556,0.22026062,0.18188477,0.069229126,0.042388916,0.21733093,0.038085938,19777.0,4222.243,224.92323,188.43988,0,Control
12.795114,0.98859835,0.19259545,0.5279832,18.368362,560.0003,7.7115374,0.009109497,0.025268555,0.022338867,0.1768341,0.2008667,0.18138123,0.07092285,0.04699707,0.22497559,0.041305542,20083.0,3408.5244,220.96214,177.64792,0,Control
15.663358,0.98985,0.18104522,0.49968466,22.298477,770.23456,8.114308,0.008453369,0.024017334,0.022369385,0.17449951,0.22583008,0.18132019,0.06776428,0.043930054,0.21292114,0.038894653,20596.0,4038.7803,226.42581,183.39534,0,Control
46.67785,0.9922024,0.18887784,0.4711632,42.631653,2987.928,8.780013,0.006958008,0.02053833,0.01939392,0.1721344,0.2662964,0.17411804,0.054595947,0.038238525,0.21624756,0.03147888,18761.0,3456.642,219.78319,184.87617,0,Control
26.067064,0.99116206,0.18702126,0.48295996,30.68988,1472.2012,8.442366,0.0079193115,0.0234375,0.020324707,0.17268372,0.24513245,0.18013,0.059066772,0.041290283,0.21528625,0.034729004,21649.0,3917.5264,234.05687,179.53671,0,Control
24.893597,0.990928,0.1850459,0.4826124,29.501877,1369.6174,8.412533,0.0076446533,0.022644043,0.019973755,0.1708374,0.24987793,0.18110657,0.06008911,0.042053223,0.21121216,0.034561157,19341.0,3888.5608,214.83717,185.05984,0,Control
29.227037,0.9918917,0.18631741,0.48410875,33.707947,1799.1869,8.445544,0.007522583,0.02394104,0.01966858,0.16569519,0.25543213,0.17932129,0.06149292,0.040603638,0.21156311,0.03475952,21631.0,3314.1863,219.27524,184.59929,0,Control
50.088066,0.9925815,0.18431929,0.45259598,49.827637,3371.7087,8.957226,0.00680542,0.020874023,0.020126343,0.16775513,0.2818756,0.17268372,0.052978516,0.035812378,0.21083069,0.030258179,22031.0,3476.2927,227.36238,186.41896,0,Control
45.121246,0.9935725,0.20018846,0.48762244,45.65851,3503.702,8.497934,0.007003784,0.020889282,0.018051147,0.17210388,0.25828552,0.1712799,0.054534912,0.039886475,0.2265625,0.031402588,19279.0,2986.7466,225.79137,176.73701,0,Control
24.972565,0.9909084,0.18770282,0.4850372,29.508438,1370.9799,8.396751,0.0074310303,0.022033691,0.020751953,0.17269897,0.24998474,0.17692566,0.058883667,0.039916992,0.21742249,0.033950806,19591.0,4017.1416,217.45982,184.89575,0,Control
37.32696,0.99386,0.1872045,0.47320652,46.63037,3035.6118,8.690379,0.007171631,0.021957397,0.019454956,0.17053223,0.26127625,0.1787262,0.056793213,0.03942871,0.2130127,0.03164673,23513.0,2773.0063,223.85672,182.3903,0,Control
30.763435,0.9925535,0.1851463,0.48228878,38.497116,2062.8145,8.541292,0.007858276,0.022399902,0.020584106,0.16824341,0.24958801,0.18193054,0.06347656,0.03892517,0.21310425,0.03388977,23573.0,3047.5344,234.51575,185.36526,0,Control
44.33859,0.9938606,0.19144379,0.47258317,49.544968,3605.8718,8.716301,0.0070648193,0.0206604,0.018539429,0.17105103,0.266037,0.17523193,0.055343628,0.038909912,0.21620178,0.030960083,20358.0,3175.629,224.3305,176.88924,0,Control
36.55475,0.9934033,0.19425222,0.4858646,38.766083,2765.251,8.591223,0.0068359375,0.020385742,0.017959595,0.17018127,0.26216125,0.1763916,0.056793213,0.0393219,0.21983337,0.030136108,16152.0,3183.173,235.04079,158.7175,0,Control
25.776854,0.99353373,0.18124281,0.48050654,38.730637,1990.6748,8.598859,0.007736206,0.023849487,0.022415161,0.17077637,0.24659729,0.17889404,0.060791016,0.039718628,0.21250916,0.036712646,24284.0,2961.9243,228.8256,192.57661,0,Control
49.534283,0.9926613,0.18634908,0.45922264,49.791473,3370.7217,8.921313,0.0071258545,0.019317627,0.020568848,0.16841125,0.27790833,0.1748352,0.05419922,0.03514099,0.21276855,0.029724121,22179.0,3377.8726,227.65634,186.65855,0,Control
46.444744,0.9922394,0.18953885,0.47182766,42.61026,2987.1348,8.784283,0.007247925,0.021255493,0.019058228,0.168396,0.26834106,0.17297363,0.056121826,0.03866577,0.21697998,0.030960083,17905.0,3282.0908,218.83269,183.62997,0,Control
13.668919,0.9931873,0.24843344,0.5849538,19.668808,1000.53723,6.794355,0.006713867,0.021316528,0.014724731,0.17785645,0.1923523,0.17163086,0.059310913,0.047470093,0.2756958,0.032928467,14613.0,2332.5547,189.35948,132.87257,0,Control
13.021568,0.9883521,0.19155188,0.5237271,18.388397,557.87225,7.725767,0.009277344,0.026016235,0.02230835,0.17619324,0.20307922,0.17944336,0.07144165,0.045562744,0.22505188,0.041625977,19924.0,3418.9558,218.57153,177.64798,0,Control
37.711704,0.99381095,0.19209458,0.47629544,46.619507,3042.6384,8.656132,0.006729126,0.021453857,0.018630981,0.16920471,0.26036072,0.17599487,0.05645752,0.036254883,0.22195435,0.032958984,23508.0,2751.9526,224.44254,182.86981,0,Control
26.10239,0.9911417,0.18211022,0.47995988,30.724136,1470.8068,8.488316,0.008331299,0.024002075,0.020904541,0.17054749,0.24777222,0.1794281,0.0622406,0.041793823,0.20933533,0.03564453,21301.0,3975.1711,234.34761,178.49559,0,Control
39.613052,0.9926704,0.18729658,0.47094086,45.319946,2699.1472,8.770205,0.0070495605,0.021774292,0.020095825,0.16941833,0.26426697,0.17622375,0.056640625,0.03804016,0.21446228,0.0320282,20980.0,3658.039,222.52275,187.41148,0,Control
42.33534,0.9934821,0.18631414,0.4661988,48.30133,3243.3848,8.843677,0.006729126,0.01979065,0.019454956,0.16880798,0.27374268,0.17706299,0.054733276,0.036209106,0.21394348,0.029525757,21839.0,3277.9253,226.83862,186.45604,0,Control
15.606587,0.9898977,0.18642004,0.501725,22.301575,771.0518,8.078669,0.008117676,0.024337769,0.022613525,0.17700195,0.22335815,0.17868042,0.06591797,0.042114258,0.22015381,0.037704468,20634.0,3771.176,227.96695,180.6494,0,Control
36.56783,0.9934113,0.19225301,0.48290935,38.827194,2769.5156,8.619667,0.0066833496,0.020812988,0.018936157,0.16856384,0.26316833,0.17518616,0.05848694,0.039154053,0.21798706,0.031021118,16042.0,3138.7932,235.40002,158.24887,0,Control
17.32451,0.98989016,0.17853634,0.4927758,24.448532,855.44775,8.248572,0.00831604,0.024658203,0.023712158,0.1728363,0.22975159,0.18048096,0.06770325,0.042236328,0.21188354,0.03842163,22038.0,4014.1538,231.16298,184.40471,0,Control
43.082874,0.99362475,0.18763496,0.4652235,47.369476,3373.7136,8.7841,0.006515503,0.02053833,0.01914978,0.17347717,0.2710266,0.17689514,0.053833008,0.038391113,0.21035767,0.029815674,18736.0,3299.6064,216.08978,181.70276,0,Control
51.05939,0.9932041,0.1869338,0.46062753,51.041626,3751.5264,8.947412,0.006790161,0.020263672,0.017990112,0.16621399,0.28652954,0.1703949,0.051971436,0.03778076,0.21199036,0.030075073,21365.0,3559.968,226.90991,182.22665,0,Control
38.47036,0.9932596,0.18459103,0.47026238,43.524384,2849.2961,8.740919,0.007369995,0.022476196,0.02079773,0.17068481,0.25837708,0.17520142,0.059036255,0.038024902,0.21359253,0.034439087,22177.0,2949.652,230.24438,181.64508,0,Control
46.012974,0.99428713,0.17803782,0.45480374,57.90712,4023.6812,8.942672,0.007095337,0.021728516,0.020996094,0.16821289,0.27183533,0.17843628,0.056610107,0.03718567,0.20474243,0.03315735,24352.0,2955.9536,229.81847,189.7221,0,Control
29.110477,0.9921596,0.18171817,0.47353613,36.11235,1853.7683,8.645708,0.0077056885,0.02218628,0.021392822,0.17102051,0.25559998,0.17849731,0.060317993,0.038604736,0.20930481,0.035369873,20915.0,3782.4016,214.6512,187.89308,0,Control
49.384098,0.9932109,0.18953665,0.46493423,49.901688,3631.73,8.850206,0.0064086914,0.020736694,0.019042969,0.16711426,0.27557373,0.17411804,0.052459717,0.037109375,0.2172699,0.030166626,21261.0,3144.5222,212.43428,191.24129,0,Control
45.59185,0.9934637,0.18918331,0.46605197,48.505157,3482.4888,8.839105,0.0071868896,0.02015686,0.01965332,0.16970825,0.2694397,0.17767334,0.053222656,0.037582397,0.21492004,0.030456543,19617.0,3279.972,231.8797,177.9714,0,Control
38.959774,0.9936396,0.19528751,0.4861579,41.50276,3056.904,8.614341,0.0069274902,0.020828247,0.017868042,0.17166138,0.26055908,0.17564392,0.054885864,0.0388031,0.2217865,0.031036377,19235.0,3110.3628,216.79987,181.42747,0,Control
15.523774,0.9901741,0.1883085,0.5101095,23.317932,788.6988,7.938149,0.008285522,0.02407837,0.023162842,0.17294312,0.21786499,0.18344116,0.06716919,0.04374695,0.22053528,0.038772583,24445.0,2883.9414,229.17188,182.00166,0,Control
23.807936,0.992203,0.18819435,0.48592225,31.29924,1524.1455,8.364237,0.0074157715,0.023620605,0.020065308,0.17372131,0.24479675,0.17837524,0.0602417,0.04005432,0.21640015,0.035308838,21322.0,3389.642,224.77069,183.21736,0,Control
54.965504,0.9925591,0.19207373,0.4669948,48.069366,3687.36,8.845705,0.006500244,0.020584106,0.019927979,0.16546631,0.27552795,0.17272949,0.054718018,0.035507202,0.21972656,0.029312134,20423.0,3432.1384,220.61505,184.25166,0,Control
47.975918,0.99375904,0.19113566,0.46707022,49.64955,3837.501,8.858433,0.006439209,0.021865845,0.0181427,0.17167664,0.27043152,0.1737976,0.053222656,0.03831482,0.21537781,0.030731201,19308.0,3307.4045,217.40767,188.94374,0,Control
30.287806,0.9933769,0.18054235,0.4727829,42.387848,2284.0393,8.61254,0.008071899,0.02331543,0.021743774,0.1726532,0.250885,0.18173218,0.059692383,0.0388031,0.20794678,0.03515625,25421.0,2775.6926,229.07831,191.61203,0,Control
44.486046,0.99257576,0.19054914,0.47295222,43.845688,2991.204,8.683747,0.007507324,0.021072388,0.019317627,0.17044067,0.26365662,0.17158508,0.05632019,0.038909912,0.21820068,0.032989502,22014.0,3273.44,216.49706,186.28896,0,Control
30.053984,0.9909178,0.18829432,0.4778847,33.42099,1651.9363,8.5536175,0.006591797,0.021911621,0.019927979,0.17146301,0.25738525,0.17843628,0.057144165,0.03781128,0.21772766,0.031600952,20627.0,3602.6016,218.64008,183.41805,0,Control
37.965794,0.9933325,0.18605608,0.47212,43.44243,2842.6677,8.721551,0.0075531006,0.022155762,0.01991272,0.17054749,0.2601471,0.17807007,0.05619812,0.03857422,0.21437073,0.032470703,22294.0,2973.3862,230.26076,181.75037,0,Control
49.87563,0.99278635,0.1900938,0.47100317,46.72107,3451.393,8.775114,0.0074005127,0.0206604,0.01890564,0.16638184,0.27290344,0.1747284,0.05393982,0.03883362,0.21498108,0.03126526,22322.0,3072.0369,230.28815,175.15964,0,Control
45.572563,0.9934695,0.18909542,0.4657962,48.491837,3484.0918,8.848184,0.007293701,0.020065308,0.01864624,0.168396,0.2733307,0.1742096,0.05392456,0.037841797,0.21513367,0.031158447,19896.0,3298.1973,230.20927,180.07271,0,Control
45.360847,0.99355,0.2008038,0.48804593,45.683777,3510.0872,8.493651,0.0070495605,0.020309448,0.018554688,0.16795349,0.2644348,0.1748352,0.051483154,0.038619995,0.22564697,0.03111267,19215.0,2993.7822,225.88788,176.49237,0,Control
32.03277,0.99527955,0.2546816,0.57775205,35.434418,3384.1396,6.9949884,0.0065460205,0.020095825,0.013824463,0.17501831,0.20959473,0.1655426,0.055007935,0.04298401,0.28208923,0.029296875,14415.0,1719.989,187.4972,137.81834,0,Control
46.944607,0.9938714,0.18110184,0.46264374,51.32904,3824.523,8.982809,0.007293701,0.02178955,0.019348145,0.17086792,0.2702484,0.17816162,0.05644226,0.035812378,0.20783997,0.032196045,21891.0,3277.8015,230.58107,188.11816,0,Control
26.627665,0.9932448,0.18565127,0.47664395,38.724503,1968.4863,8.5579815,0.0074920654,0.022445679,0.020751953,0.17007446,0.2537384,0.18385315,0.056900024,0.038589478,0.2132721,0.03288269,21042.0,3549.779,230.64206,182.19304,0,Control
43.645542,0.9939582,0.19329692,0.47342712,49.563812,3606.733,8.6985855,0.0070343018,0.020935059,0.019012451,0.16737366,0.26763916,0.17523193,0.055526733,0.038589478,0.21688843,0.0317688,20162.0,3130.3152,224.20506,176.20177,0,Control
31.009298,0.992458,0.18489401,0.47405466,38.769592,2053.0754,8.636656,0.0073547363,0.022155762,0.02027893,0.17237854,0.25834656,0.17616272,0.05796814,0.038864136,0.21325684,0.033233643,22282.0,3496.5122,228.68954,187.93097,0,Control
13.014078,0.98837537,0.19143447,0.5264431,18.383682,558.66595,7.719418,0.008972168,0.026229858,0.022827148,0.17224121,0.20272827,0.18141174,0.07168579,0.046829224,0.22485352,0.04222107,19510.0,3254.8604,219.53772,174.66507,0,Control
30.526562,0.9932569,0.19775799,0.4891847,37.61992,2259.6677,8.414426,0.0072021484,0.021652222,0.018829346,0.17115784,0.25535583,0.17311096,0.0579834,0.038879395,0.22434998,0.03147888,17787.0,3274.038,216.92046,180.30618,0,Control
25.349081,0.9909463,0.17995845,0.47675383,29.141357,1397.3517,8.534881,0.007537842,0.021606445,0.021194458,0.17350769,0.25564575,0.17759705,0.061325073,0.04118347,0.2068634,0.03353882,20521.0,3764.9163,235.37022,172.11313,0,Control
41.634743,0.9941017,0.18118057,0.45862746,49.643845,3524.5212,8.978082,0.0066833496,0.021362305,0.019332886,0.1691742,0.27566528,0.17822266,0.05445862,0.036087036,0.20709229,0.031921387,20492.0,3610.8025,227.4319,186.69089,0,Control
30.951761,0.9924689,0.18662356,0.47567496,38.798523,2052.2441,8.630087,0.00730896,0.021087646,0.020553589,0.17030334,0.26031494,0.17463684,0.056900024,0.038146973,0.21838379,0.03236389,22095.0,3608.566,228.31633,188.06007,0,Control
48.20147,0.993733,0.19250676,0.471848,49.652115,3839.6028,8.8359785,0.0065460205,0.020568848,0.017318726,0.17053223,0.2718048,0.17256165,0.05506897,0.03665161,0.21876526,0.030181885,19383.0,3213.3923,218.91652,189.62682,0,Control
29.633595,0.9947618,0.25181878,0.57322663,31.029968,2820.9106,7.0346465,0.00592041,0.019454956,0.013916016,0.17921448,0.2130127,0.16482544,0.05555725,0.044708252,0.2733307,0.030059814,12536.0,2068.8196,189.74765,135.7342,0,Control
47.71944,0.99362797,0.1942483,0.47384036,50.29242,3738.9233,8.721204,0.007369995,0.021102905,0.019332886,0.16999817,0.2632599,0.17501831,0.052368164,0.037902832,0.22232056,0.031326294,21601.0,3104.7476,226.72629,182.79137,0,Control
26.393795,0.99332136,0.18313201,0.47260752,38.810974,1973.5868,8.577506,0.007507324,0.02178955,0.020202637,0.17428589,0.25584412,0.1828003,0.059951782,0.03703308,0.20822144,0.03236389,21036.0,3490.6125,230.46265,182.4634,0,Control
24.430775,0.994352,0.24606416,0.5689941,29.412857,2157.3108,7.117692,0.0065612793,0.021194458,0.014389038,0.17253113,0.20922852,0.17102051,0.057235718,0.044158936,0.2705536,0.03312683,13823.0,2079.2988,191.50757,137.84764,0,Control
30.877758,0.9918187,0.1811368,0.4734274,36.915894,1884.5944,8.623512,0.007949829,0.023086548,0.020965576,0.1706543,0.2530365,0.17541504,0.061264038,0.040634155,0.21154785,0.035446167,23673.0,3222.6116,223.1908,185.96819,0,Control
26.178768,0.99223065,0.19466071,0.49239522,32.222473,1681.7717,8.324438,0.0072021484,0.022644043,0.01927185,0.17300415,0.24716187,0.1748352,0.059921265,0.04046631,0.22319031,0.032302856,19852.0,3681.1995,220.61823,169.07262,0,Control
43.821968,0.99392456,0.19242148,0.47196868,49.519043,3601.2412,8.712821,0.0069885254,0.019729614,0.018920898,0.17085266,0.2702484,0.17158508,0.05531311,0.03866577,0.21783447,0.02986145,20413.0,3113.4512,224.90373,176.4023,0,Control
46.087025,0.9931098,0.19193198,0.46769518,46.558838,3339.2046,8.742752,0.0069885254,0.020828247,0.018432617,0.16938782,0.27256775,0.17098999,0.056350708,0.037353516,0.21636963,0.030731201,21757.0,3191.0613,232.03137,178.19554,0,Control
45.27523,0.99354845,0.20034385,0.48596093,45.683014,3502.668,8.492006,0.0064849854,0.01979065,0.017349243,0.17218018,0.2648468,0.16877747,0.054595947,0.039505005,0.2252655,0.031204224,18980.0,2934.048,226.81927,176.81036,0,Control
